141809	57.3697	-3.35593	6.0000	2.6667	7,5,5,6,9,4	http://www.geograph.org.uk/photo/767710
71126	54.7282	-1.92064	6.1111	1.2099	6,7,6,8,4,6,7,6,5	http://www.geograph.org.uk/photo/348930
36409	56.554	-6.19724	4.2857	4.4898	7,7,2,4,1,4,5	http://www.geograph.org.uk/photo/181461
97620	51.9399	-3.8505	4.7778	5.0617	10,5,4,4,1,5,6,4,4	http://www.geograph.org.uk/photo/485924
174482	57.3495	-2.41947	4.0000	2.8000	2,4,3,7,4	http://www.geograph.org.uk/photo/958228
201611	53.518	-1.16286	2.6000	2.2400	1,3,5,1,3	http://www.geograph.org.uk/photo/1092259
20173	51.6299	-0.339748	3.4286	2.5306	4,3,2,3,3,2,7	http://www.geograph.org.uk/photo/116159
188297	53.6697	-1.52362	1.8333	0.8056	1,1,2,3,1,3	http://www.geograph.org.uk/photo/1028106
145046	54.9273	-3.81851	1.2000	0.1600	1,2,1,1,1	http://www.geograph.org.uk/photo/789861
65824	51.626	-2.10908	3.8000	2.5600	2,2,5,4,6	http://www.geograph.org.uk/photo/320585
69365	55.6195	-4.32106	3.6250	2.7344	4,2,5,5,1,2,6,4	http://www.geograph.org.uk/photo/338953
207000	51.5834	0.173493	1.5000	0.5000	2,1,1,2,1,1,1,3	http://www.geograph.org.uk/photo/1114498
154049	52.1617	-2.05468	5.0000	2.2222	6,3,5,4,5,5,3,8,6	http://www.geograph.org.uk/photo/843541
113189	52.7406	-4.07625	2.8333	1.8056	5,4,3,2,1,2	http://www.geograph.org.uk/photo/571372
33866	56.3691	-3.68224	2.1250	1.1094	2,1,3,4,3,1,1,2	http://www.geograph.org.uk/photo/171103
116980	52.8375	0.627205	5.0000	1.3333	6,5,5,3,4,6,5,4,7	http://www.geograph.org.uk/photo/592166
191185	51.1845	0.589469	3.1429	1.8367	4,3,3,2,2,2,6	http://www.geograph.org.uk/photo/1042478
98583	52.6358	-1.26966	3.0000	3.2000	2,1,2,6,4	http://www.geograph.org.uk/photo/490846
16560	51.5455	-0.707735	3.6250	2.7344	2,2,1,4,6,5,5,4	http://www.geograph.org.uk/photo/99280
160510	53.9471	-1.73608	5.2857	1.6327	5,4,4,4,7,7,6	http://www.geograph.org.uk/photo/881336
47919	51.5305	-1.4132	5.3333	2.4444	7,6,4,7,3,7,5,6,3	http://www.geograph.org.uk/photo/228457
68653	52.2343	-3.3693	2.2000	0.5600	3,2,1,3,2	http://www.geograph.org.uk/photo/334956
121257	50.4647	-4.36474	5.1429	3.8367	5,5,2,6,5,4,9	http://www.geograph.org.uk/photo/621565
204934	52.3041	1.65798	4.1250	4.3594	3,3,3,2,2,8,6,6	http://www.geograph.org.uk/photo/1106388
144928	55.3909	-2.24029	5.8000	6.9600	3,6,10,3,7	http://www.geograph.org.uk/photo/789256
14199	56.0425	-4.8322	3.5714	3.3878	4,6,1,2,8,4,2,3,3,4,4,5,1,3	http://www.geograph.org.uk/photo/87900
150234	54.826	-1.32159	1.7143	1.3469	1,1,3,1,4,1,1	http://www.geograph.org.uk/photo/821080
91125	51.9938	-1.58021	3.2500	4.9375	1,2,6,3,1,1,6,6	http://www.geograph.org.uk/photo/450373
207730	51.5979	-1.12009	3.9167	5.4097	2,6,5,8,1,7,1,6,2,3,4,2	http://www.geograph.org.uk/photo/1117509
768	56.3542	-3.07625	3.8333	2.4722	3,3,2,3,6,6	http://www.geograph.org.uk/photo/7232
150502	51.1474	-1.42665	3.2500	1.4375	4,5,2,3,2,2,5,3	http://www.geograph.org.uk/photo/822666
140690	55.808	-6.23212	4.2500	0.6875	5,5,4,3	http://www.geograph.org.uk/photo/760087
97046	54.7222	-1.27457	3.5000	2.2500	3,2,3,6	http://www.geograph.org.uk/photo/482822
81571	53.0721	-1.99731	5.0000	1.1429	5,4,6,4,7,4,5	http://www.geograph.org.uk/photo/402782
67785	53.2902	-0.370308	3.3333	2.2222	2,3,5,6,3,1,4,2,4	http://www.geograph.org.uk/photo/329952
109996	52.5857	-3.51781	4.0909	4.2645	4,3,5,4,1,9,6,2,5,3,3	http://www.geograph.org.uk/photo/555013
55556	51.4802	-1.67596	5.3333	5.8889	4,8,8,1,5,6	http://www.geograph.org.uk/photo/265767
216623	50.8543	-0.0559723	6.2000	2.5600	8,6,5,4,8	http://www.geograph.org.uk/photo/1154049
2381	58.0215	-6.76811	7.0000	3.5455	6,7,9,7,2,8,9,10,6,10,7,6,7,7,7,9,7,8,7,3,6,6	http://www.geograph.org.uk/photo/19113
137057	50.6301	-4.63935	3.0000	1.6000	4,2,4,1,4	http://www.geograph.org.uk/photo/734901
29444	55.4416	-3.54138	7.0000	2.0000	8,8,5	http://www.geograph.org.uk/photo/154191
188640	55.9356	-3.08574	2.0000	0.5000	2,3,1,2	http://www.geograph.org.uk/photo/1029832
7661	52.2977	-2.70248	4.2857	4.2041	4,1,3,4,6,8,4	http://www.geograph.org.uk/photo/53074
195581	52.9452	1.05254	2.7500	2.1875	1,2,3,5	http://www.geograph.org.uk/photo/1062761
153270	52.3308	-3.23122	5.2222	5.0617	7,9,2,5,7,4,7,3,3	http://www.geograph.org.uk/photo/839062
182263	52.6978	-1.77935	4.1429	3.8367	4,4,7,6,1,5,2	http://www.geograph.org.uk/photo/999371
200714	50.7247	-2.65035	3.4000	1.0400	5,4,3,2,3	http://www.geograph.org.uk/photo/1087489
124759	51.5081	-0.831289	7.2500	2.1875	8,7,9,5	http://www.geograph.org.uk/photo/648225
131654	54.0288	-0.346899	3.7000	3.8100	1,7,5,6,1,2,5,3,4,3	http://www.geograph.org.uk/photo/697144
111873	51.2212	0.626335	1.2857	0.2041	2,1,1,1,1,2,1	http://www.geograph.org.uk/photo/564456
96606	51.9068	-0.968243	3.5000	3.0500	2,2,2,1,3,5,4,4,5,7	http://www.geograph.org.uk/photo/480063
13456	53.5274	-2.33794	4.8333	4.8056	6,6,2,2,8,5	http://www.geograph.org.uk/photo/84250
98484	57.6382	-6.33271	8.1250	2.1094	7,10,7,9,7,10,6,9	http://www.geograph.org.uk/photo/490334
203354	52.2855	-1.61089	2.2222	3.5062	2,1,1,1,7,1,3,1,3	http://www.geograph.org.uk/photo/1099610
178319	50.9908	-0.270741	2.5000	1.2500	3,1,4,3,3,1	http://www.geograph.org.uk/photo/978349
167556	51.302	-1.3332	5.6667	1.8889	7,6,3,6,7,5	http://www.geograph.org.uk/photo/919428
168653	50.5015	-4.2247	5.6250	4.7344	7,7,2,6,2,6,7,8	http://www.geograph.org.uk/photo/926085
17331	54.8734	-1.83636	2.7500	3.6875	6,2,1,2	http://www.geograph.org.uk/photo/102901
198119	50.4983	-4.22581	4.0000	5.3333	7,4,2,1,7,3	http://www.geograph.org.uk/photo/1074671
154669	57.512	-6.24834	8.4000	1.4400	9,9,9,9,6	http://www.geograph.org.uk/photo/847139
147709	53.717	-0.232599	5.5714	2.2449	6,5,5,8,5,7,3	http://www.geograph.org.uk/photo/806209
115989	51.8101	-2.10691	3.0000	2.0000	1,3,5,3	http://www.geograph.org.uk/photo/586320
165467	58.8816	-3.39518	5.7500	0.6875	5,5,6,7	http://www.geograph.org.uk/photo/909011
530	51.539	-1.32945	5.5714	6.5306	10,5,7,6,1,4,6	http://www.geograph.org.uk/photo/5644
196406	51.7768	-1.17285	4.3000	1.6100	3,4,5,5,3,6,4,5,2,6	http://www.geograph.org.uk/photo/1066476
175430	54.0175	-2.57925	4.6667	4.8889	3,1,5,6,5,8	http://www.geograph.org.uk/photo/962665
175556	52.4281	-3.88868	5.8889	2.5432	5,10,5,5,5,7,5,5,6	http://www.geograph.org.uk/photo/963358
168430	54.59	-1.33945	2.8333	4.1389	3,1,3,7,1,2	http://www.geograph.org.uk/photo/924332
169227	50.9083	-1.15363	2.6000	1.0400	2,3,4,3,1	http://www.geograph.org.uk/photo/929273
54869	52.3398	0.23434	4.3750	3.7344	3,2,6,8,4,5,2,5	http://www.geograph.org.uk/photo/262395
50517	55.0008	-2.70669	4.7143	6.2041	9,2,4,1,6,6,5	http://www.geograph.org.uk/photo/241077
15262	57.8675	-6.65145	5.7143	1.9184	7,7,6,3,5,5,7	http://www.geograph.org.uk/photo/92795
122262	55.7741	-4.39005	6.8000	2.5600	8,7,5,5,9	http://www.geograph.org.uk/photo/629413
24027	56.2858	-4.42351	6.7778	5.7284	8,5,4,9,9,10,5,3,8	http://www.geograph.org.uk/photo/132600
112074	52.2005	-3.67617	5.0000	5.0000	8,6,1,3,3,6,7,6	http://www.geograph.org.uk/photo/565330
104955	51.1471	-3.54407	4.4286	1.3878	5,6,4,2,5,5,4	http://www.geograph.org.uk/photo/527818
4468	52.2175	-0.733702	6.4286	2.5306	9,7,6,8,5,4,6	http://www.geograph.org.uk/photo/32421
70523	53.0263	-2.59497	5.0000	2.0000	6,5,5,5,5,3,8,3,5	http://www.geograph.org.uk/photo/345204
97359	56.7834	-3.37727	7.2500	13.1875	9,1,10,9	http://www.geograph.org.uk/photo/484618
133517	55.9625	-2.67365	4.8333	4.8056	2,5,5,3,5,9	http://www.geograph.org.uk/photo/711328
34149	51.3552	-0.512009	5.2500	1.1875	5,4,7,5	http://www.geograph.org.uk/photo/172077
63479	51.6715	-1.70526	3.5000	1.9167	5,5,4,1,3,3	http://www.geograph.org.uk/photo/307508
96048	51.9742	-4.83401	4.6667	1.5556	3,6,5	http://www.geograph.org.uk/photo/476769
204595	54.3809	-1.33495	5.5556	0.9136	6,6,4,7,5,4,6,6,6	http://www.geograph.org.uk/photo/1104947
188127	57.4281	-4.31328	6.0000	4.5000	4,8,7,9,5,6,2,7	http://www.geograph.org.uk/photo/1027425
103364	52.9639	-4.29439	3.8000	4.9600	1,8,3,5,2,1,2,5,6,5	http://www.geograph.org.uk/photo/519127
216913	51.7761	-1.59673	2.8333	3.1389	1,1,2,6,3,4	http://www.geograph.org.uk/photo/1155065
170742	51.9217	-3.67725	3.2000	1.3600	2,4,2,5,3	http://www.geograph.org.uk/photo/938012
55879	56.7381	-5.27857	7.2857	6.2041	10,10,5,6,3,9,8	http://www.geograph.org.uk/photo/267518
148959	50.901	-1.64231	5.0000	5.5000	6,4,1,4,5,5,5,10	http://www.geograph.org.uk/photo/813804
62618	56.2436	-3.52018	4.0000	3.2000	3,5,5,5,8,2,2,4,4,2	http://www.geograph.org.uk/photo/301990
107703	58.587	-3.20176	5.2500	6.4375	5,5,2,5,2,8,5,10	http://www.geograph.org.uk/photo/543159
16632	55.7324	-4.05934	2.4444	1.8025	1,1,5,3,1,3,2,4,2	http://www.geograph.org.uk/photo/99557
17369	53.8649	-2.94138	4.2222	0.6173	3,5,3,4,5,4,5,4,5	http://www.geograph.org.uk/photo/103016
41522	55.8468	-3.81936	7.0000	1.2000	6,7,7,9,6	http://www.geograph.org.uk/photo/202435
11098	57.1157	-3.22375	5.0000	3.2000	8,4,6,3,4	http://www.geograph.org.uk/photo/72198
205446	50.5015	-3.54829	4.8571	1.2653	5,4,7,5,5,5,3	http://www.geograph.org.uk/photo/1108289
60364	52.9591	-1.59504	2.1667	1.1389	3,1,1,4,2,2	http://www.geograph.org.uk/photo/289780
102434	54.9752	-3.30906	5.1111	1.4321	3,5,6,4,7,4,6,5,6	http://www.geograph.org.uk/photo/513607
18649	56.4515	-3.41002	3.5000	5.2500	2,7,4,1	http://www.geograph.org.uk/photo/109305
122059	56.5223	-3.70854	7.3750	3.2344	7,10,9,7,4,9,6,7	http://www.geograph.org.uk/photo/628035
146766	51.8172	-4.78234	5.6667	2.5556	3,5,8,5,7,6	http://www.geograph.org.uk/photo/800524
144093	55.8051	-3.40619	6.5000	2.9167	8,7,5,4,9,6	http://www.geograph.org.uk/photo/783589
51944	57.3756	-4.70628	5.4000	1.4400	6,7,4,4,6	http://www.geograph.org.uk/photo/247786
62000	55.5086	-4.54025	2.8571	0.9796	2,3,3,3,2,5,2	http://www.geograph.org.uk/photo/297959
1226	58.5573	-3.72745	3.6667	0.8889	4,2,4,5,4,3	http://www.geograph.org.uk/photo/10302
142191	55.2647	-2.61268	4.2500	11.6875	9,1,6,1	http://www.geograph.org.uk/photo/770181
48435	53.2429	0.221159	4.0000	1.6667	4,4,2,5,6,3	http://www.geograph.org.uk/photo/230960
88427	53.4212	-0.102809	3.6000	3.0400	3,3,2,7,3	http://www.geograph.org.uk/photo/436863
139292	57.1931	-5.97123	8.3333	4.6667	10,7,8,10,10,8,9,10,3	http://www.geograph.org.uk/photo/750095
77714	57.5633	-3.2282	4.2222	3.2840	4,9,5,4,3,3,3,4,3	http://www.geograph.org.uk/photo/384742
124342	52.5204	0.557512	2.2500	0.1875	2,3,2,2	http://www.geograph.org.uk/photo/645523
191599	54.5173	-2.63837	1.4444	0.4691	3,1,1,2,1,1,1,2,1	http://www.geograph.org.uk/photo/1044289
80218	55.9419	-4.99058	5.7143	2.4898	6,7,4,8,6,6,3	http://www.geograph.org.uk/photo/396615
208910	52.4184	-1.98353	2.0000	0.0000	2,2,2,2,2	http://www.geograph.org.uk/photo/1122653
168372	54.8152	-4.99068	6.4000	0.2400	7,6,6,7,6	http://www.geograph.org.uk/photo/924049
217526	51.4516	-0.43806	3.6667	3.5556	6,3,4,1,6,2	http://www.geograph.org.uk/photo/1157283
152181	52.7657	-2.38627	2.2222	1.5062	2,3,5,1,3,2,1,2,1	http://www.geograph.org.uk/photo/832561
95789	54.2832	-4.35668	3.8333	3.8056	2,6,3,3,2,7	http://www.geograph.org.uk/photo/475154
156086	50.8275	-2.50041	4.7143	1.6327	6,4,3,3,6,6,5	http://www.geograph.org.uk/photo/855886
168400	56.0329	-3.1363	3.6667	0.5556	4,3,4,3,5,3	http://www.geograph.org.uk/photo/924165
173497	59.1591	-3.10773	7.0000	2.5000	8,5,6,9	http://www.geograph.org.uk/photo/952892
114656	51.8239	-4.37127	5.0000	2.0000	5,7,5,3	http://www.geograph.org.uk/photo/578131
203129	50.7543	0.269419	2.8000	0.5600	3,3,2,4,2	http://www.geograph.org.uk/photo/1098445
169969	50.9841	0.141101	4.3333	3.2222	8,5,3,4,3,3	http://www.geograph.org.uk/photo/933770
9848	57.8258	-5.76235	3.4000	1.8400	4,3,4,1,5	http://www.geograph.org.uk/photo/64637
167187	57.1076	-5.62874	6.8889	7.6543	1,7,9,5,9,9,9,9,4	http://www.geograph.org.uk/photo/917436
153265	52.9747	-2.75362	5.0000	6.5000	8,1,6,5	http://www.geograph.org.uk/photo/839039
20625	56.8797	-3.09951	5.5714	2.2449	6,4,4,7,6,8,4	http://www.geograph.org.uk/photo/118201
37931	50.338	-3.80312	4.0000	3.3333	1,6,3,3,3,4,3,6,7	http://www.geograph.org.uk/photo/187470
65296	51.2641	-1.42205	4.8000	3.7600	5,1,6,6,6	http://www.geograph.org.uk/photo/317926
140583	57.6309	-4.19499	2.6000	1.0400	1,3,4,2,3	http://www.geograph.org.uk/photo/759402
159263	53.6382	-3.03389	5.6250	6.7344	1,6,10,7,4,5,4,8	http://www.geograph.org.uk/photo/874217
76148	51.0371	-2.96981	6.2000	6.9600	10,2,7,7,5	http://www.geograph.org.uk/photo/377403
154119	54.5042	-2.65824	2.8889	2.0988	4,5,1,1,1,3,4,3,4	http://www.geograph.org.uk/photo/844108
54992	55.2236	-4.74853	3.6364	3.3223	1,3,1,5,7,6,4,2,3,4,4	http://www.geograph.org.uk/photo/262965
59408	52.3343	-2.36841	5.7500	3.4375	5,3,8,6,6,4,9,5	http://www.geograph.org.uk/photo/284869
102278	55.0417	-4.65683	3.8889	2.3210	5,7,3,2,5,4,3,2,4	http://www.geograph.org.uk/photo/512775
120213	53.6316	-0.624746	5.0000	2.5000	5,4,3,3,5,6,6,8	http://www.geograph.org.uk/photo/613358
159843	57.1478	-2.86727	4.4000	1.0400	3,4,4,6,5	http://www.geograph.org.uk/photo/877507
22844	55.9267	-4.86377	5.3333	5.5556	2,3,5,9,7,6	http://www.geograph.org.uk/photo/127514
171950	50.8958	-0.968133	2.6000	0.6400	2,3,2,2,4	http://www.geograph.org.uk/photo/945264
110686	55.242	-2.99236	6.0000	6.4000	1,7,7,8,7	http://www.geograph.org.uk/photo/558751
145076	51.7123	-0.0398079	3.6000	2.2400	4,2,5,4,2,3,4,2,3,7	http://www.geograph.org.uk/photo/790065
76155	57.8551	-5.53135	4.2500	1.6875	6,3,3,5	http://www.geograph.org.uk/photo/377430
8599	51.3912	-0.828521	4.0000	4.6667	1,6,3,5,7,2	http://www.geograph.org.uk/photo/58293
161324	58.4461	-3.25899	4.5000	6.2500	3,4,1,6,4,9	http://www.geograph.org.uk/photo/886109
110013	54.9886	-2.14458	2.8000	3.3600	3,1,6,3,1	http://www.geograph.org.uk/photo/555045
59376	53.7122	-1.07415	3.3333	1.2222	2,5,3,2,4,4	http://www.geograph.org.uk/photo/284765
24107	54.1441	-1.27124	3.1250	2.8594	5,2,6,1,1,4,3,3	http://www.geograph.org.uk/photo/132889
164433	52.2134	-2.33271	4.0000	3.1429	6,3,4,7,2,2,4	http://www.geograph.org.uk/photo/903263
26530	53.6655	-0.772442	2.5000	1.9167	2,1,5,1,3,3	http://www.geograph.org.uk/photo/143310
42650	52.5993	-0.619352	2.2000	1.4600	1,3,1,1,1,2,4,1,5,3,3,1,2,2,3,1,3,1,2,4	http://www.geograph.org.uk/photo/207194
80148	52.8807	-1.80948	4.1429	2.4082	2,4,6,6,4,2,5	http://www.geograph.org.uk/photo/396367
47596	52.4589	-1.8322	1.3333	0.2222	1,1,2,2,1,1	http://www.geograph.org.uk/photo/227206
172328	55.7485	-3.93462	3.8571	2.4082	4,3,3,2,7,5,3	http://www.geograph.org.uk/photo/947233
156734	57.1929	-4.56741	5.5833	4.9097	10,4,9,5,6,2,5,4,4,5,5,8	http://www.geograph.org.uk/photo/859908
38565	50.9114	-3.62061	4.0000	0.5000	4,3,4,5	http://www.geograph.org.uk/photo/190292
156987	55.1179	-3.54817	4.5000	5.2500	7,4,1,6	http://www.geograph.org.uk/photo/861211
152225	53.8047	-2.20866	2.0000	1.7143	1,2,2,1,5,2,1	http://www.geograph.org.uk/photo/832825
108474	52.9679	-2.32314	4.6250	2.2344	6,3,5,5,5,2,4,7	http://www.geograph.org.uk/photo/547364
73090	57.3663	-2.54237	4.7500	1.6875	4,6,3,6	http://www.geograph.org.uk/photo/359567
136894	54.1702	-2.60176	4.7500	4.6875	6,6,1,6	http://www.geograph.org.uk/photo/733748
74739	51.9907	0.375844	3.6667	7.2222	3,5,2,2,9,1	http://www.geograph.org.uk/photo/368878
140302	52.526	0.242011	1.6000	0.6400	3,1,2,1,1	http://www.geograph.org.uk/photo/757654
140577	56.0458	-3.48398	1.6667	1.2222	1,1,2,1,4,1	http://www.geograph.org.uk/photo/759368
114514	51.765	-4.86306	3.6667	3.2222	6,3,1,5,5,2	http://www.geograph.org.uk/photo/577618
163187	56.6916	-5.50817	3.8182	1.7851	4,6,5,2,4,6,3,3,2,4,3	http://www.geograph.org.uk/photo/896664
191777	55.6268	-2.72108	3.3333	4.5556	1,3,5,3,1,7	http://www.geograph.org.uk/photo/1045073
96970	53.9212	-0.935518	3.8000	4.1600	5,7,3,3,1	http://www.geograph.org.uk/photo/482410
140394	57.4156	-5.23898	7.1429	4.4082	3,5,9,8,8,9,8	http://www.geograph.org.uk/photo/758249
112970	52.9523	-3.39812	7.5000	3.9167	8,9,10,8,4,6	http://www.geograph.org.uk/photo/570121
171010	53.7647	-1.75604	1.1667	0.1389	1,1,1,1,2,1	http://www.geograph.org.uk/photo/939458
26450	56.305	-4.10945	7.0000	2.0000	5,7,9,8,7,8,5	http://www.geograph.org.uk/photo/142991
52797	55.0874	-1.98433	3.4286	3.3878	4,6,3,6,1,2,2	http://www.geograph.org.uk/photo/251585
145265	51.8532	1.28176	6.4286	5.1020	7,5,10,6,9,3,5	http://www.geograph.org.uk/photo/791107
2415	50.6426	-3.57605	4.1250	3.6094	5,3,1,8,3,5,4,4	http://www.geograph.org.uk/photo/19417
183032	55.6477	-3.01531	7.0000	0.7500	6,7,6,8,6,7,8,8	http://www.geograph.org.uk/photo/1002948
54193	57.1478	-3.64469	4.6000	6.6400	3,6,2,3,9	http://www.geograph.org.uk/photo/258904
80377	54.822	-1.73383	4.2000	1.7600	5,4,4,6,2	http://www.geograph.org.uk/photo/397306
27330	51.7598	-2.36009	3.0000	2.5000	5,4,1,2	http://www.geograph.org.uk/photo/146500
76518	53.602	-0.355604	3.0000	0.5714	4,3,2,3,2,4,3	http://www.geograph.org.uk/photo/378906
70937	52.5366	-3.96441	6.2500	1.1875	6,5,6,8	http://www.geograph.org.uk/photo/347775
68511	55.107	-2.92646	3.3333	1.1111	5,2,3,3,3,5,3,2,4	http://www.geograph.org.uk/photo/334053
87486	56.0088	-4.61552	8.2308	2.1006	6,10,7,10,10,9,10,10,8,9,8,8,9,10,6,7,9,9,7,9,8,6,9,7,8,5	http://www.geograph.org.uk/photo/432049
91235	57.1964	-2.65043	4.4000	0.6400	6,4,4,4,4	http://www.geograph.org.uk/photo/451009
215552	51.87	-3.24213	5.2500	2.1875	3,7,5,6	http://www.geograph.org.uk/photo/1149807
170481	50.44	-5.04489	6.8000	1.7600	7,5,6,9,7	http://www.geograph.org.uk/photo/936731
216113	51.2088	0.355558	6.5714	4.8163	5,2,8,7,8,7,9	http://www.geograph.org.uk/photo/1152064
88433	52.0816	-0.896641	5.5714	5.3878	6,8,6,9,3,5,2	http://www.geograph.org.uk/photo/436921
217586	54.2632	-2.93324	6.8000	3.3600	6,3,8,7,8,8,5,6,10,7	http://www.geograph.org.uk/photo/1157503
211532	50.8609	-2.3517	3.3529	2.3460	1,4,7,2,5,3,6,4,3,3,3,3,1,3,3,2,4	http://www.geograph.org.uk/photo/1133676
83205	57.5198	-6.14144	7.3333	2.8889	5,7,9,10,6,7	http://www.geograph.org.uk/photo/410178
109612	54.6012	-2.70749	2.4000	1.0400	2,2,4,1,3	http://www.geograph.org.uk/photo/552932
23038	55.9061	-4.09894	2.0000	2.2222	2,1,6,2,1,2,1,1,2	http://www.geograph.org.uk/photo/128114
192025	52.514	0.255401	7.0000	6.8889	7,6,2,10,9,4,10,6,9	http://www.geograph.org.uk/photo/1046163
206509	55.5391	-4.65795	3.8000	3.7600	2,2,3,5,7	http://www.geograph.org.uk/photo/1112747
102986	59.0858	-3.05371	2.6667	1.2222	4,1,4,2,3,2	http://www.geograph.org.uk/photo/516531
135481	51.9704	-1.96593	2.0000	1.2000	4,1,1,2,2	http://www.geograph.org.uk/photo/724366
83814	52.2923	-3.33691	3.5556	3.1358	3,4,5,5,1,6,2,5,1	http://www.geograph.org.uk/photo/413591
192154	50.8921	-0.172578	4.1667	1.8056	5,3,5,4,2,6	http://www.geograph.org.uk/photo/1046678
124007	52.5974	-3.70265	6.0000	2.7143	7,5,7,6,9,6,7,2,5,4,5,7,7,7	http://www.geograph.org.uk/photo/642800
195145	50.8398	-1.83751	3.1429	1.2653	2,4,1,4,4,3,4	http://www.geograph.org.uk/photo/1060779
135079	51.5463	-1.20098	2.6667	4.2222	2,6,1,1,5,1	http://www.geograph.org.uk/photo/721513
17327	56.0875	-4.21008	5.8889	4.3210	2,8,3,6,8,5,6,7,8	http://www.geograph.org.uk/photo/102894
84821	52.2905	-2.4789	4.4000	5.4400	5,1,3,8,5	http://www.geograph.org.uk/photo/418547
10096	53.1557	-1.06523	4.3333	1.5556	5,4,4,2,5,6	http://www.geograph.org.uk/photo/66463
191535	52.692	-0.456607	2.8571	1.8367	3,4,2,4,1,3,1,2,1,4,5,3,5,2	http://www.geograph.org.uk/photo/1043990
159054	56.4114	-4.32059	4.3333	2.8889	2,4,7,3,4,6	http://www.geograph.org.uk/photo/873282
14443	51.0586	-3.60976	6.1429	1.8367	8,6,5,4,8,6,6	http://www.geograph.org.uk/photo/89033
129631	57.5908	-2.31484	5.0000	0.5000	5,4,5,6	http://www.geograph.org.uk/photo/684119
193770	57.1798	-5.37043	1.2500	0.1875	1,1,1,2	http://www.geograph.org.uk/photo/1054109
92204	53.8543	-0.128279	5.0000	1.5000	6,6,3,5	http://www.geograph.org.uk/photo/456433
86295	53.9442	-0.198318	3.9000	1.4900	4,3,2,6,3,4,3,4,6,4	http://www.geograph.org.uk/photo/425701
136593	50.898	0.70739	4.5000	2.2500	2,5,6,5	http://www.geograph.org.uk/photo/731858
50877	52.991	-3.40205	6.6667	9.8889	8,9,1,4,10,8	http://www.geograph.org.uk/photo/242825
215626	57.0585	-2.6345	5.7500	2.4375	8,6,5,8,3,5,5,6	http://www.geograph.org.uk/photo/1150043
184960	54.2354	-1.52311	2.4286	3.9592	1,1,1,7,3,2,2	http://www.geograph.org.uk/photo/1011426
78694	51.0309	0.669626	4.4000	3.0400	3,5,5,2,7	http://www.geograph.org.uk/photo/389712
118918	51.2435	0.30216	4.0000	3.0000	3,3,5,2,4,2,6,7	http://www.geograph.org.uk/photo/603919
111303	53.6568	-1.44371	2.4444	4.2469	1,1,2,1,3,1,5,1,7	http://www.geograph.org.uk/photo/561568
120229	52.6077	0.0637524	3.4286	1.6735	2,2,2,5,4,4,5	http://www.geograph.org.uk/photo/613443
173645	54.963	-2.90112	4.4167	2.2431	3,5,3,7,5,4,5,3,2,5,7,4	http://www.geograph.org.uk/photo/954069
96680	52.3686	0.0392171	6.3750	5.7344	10,8,2,8,5,4,7,7	http://www.geograph.org.uk/photo/480678
