134741	56.0886	-4.74939	5.0000	1.0000	6,6,5,3,5,5	http://www.geograph.org.uk/photo/719371
96832	51.9856	-3.71416	3.1250	1.3594	4,5,1,4,3,2,3,3	http://www.geograph.org.uk/photo/481765
42105	52.8438	1.20183	4.2222	6.1728	2,5,3,5,3,10,2,2,6	http://www.geograph.org.uk/photo/204944
78451	54.109	-1.37542	3.0000	0.6667	2,2,4,4,3,3	http://www.geograph.org.uk/photo/388847
30056	50.4542	-3.73568	1.7500	0.4375	2,2,1,1,1,2,2,3	http://www.geograph.org.uk/photo/156320
34433	55.244	-1.61462	2.1429	1.5510	2,1,4,1,1,2,4	http://www.geograph.org.uk/photo/173321
178571	52.0126	-3.78893	5.5000	2.4500	4,6,7,4,4,4,6,9,6,5	http://www.geograph.org.uk/photo/979500
184987	56.525	-3.36722	7.8000	1.7600	8,10,7,8,6	http://www.geograph.org.uk/photo/1011578
16546	51.7842	-0.315238	4.2000	2.5600	6,4,6,3,2	http://www.geograph.org.uk/photo/99219
204965	55.4639	-5.65561	6.5000	3.2500	7,6,9,4	http://www.geograph.org.uk/photo/1106516
111669	50.7897	-2.83855	5.3750	7.2344	1,3,9,6,8,8,5,3	http://www.geograph.org.uk/photo/563385
7535	52.9038	-1.48863	5.0000	1.0000	5,6,6,3,5,5	http://www.geograph.org.uk/photo/52385
39563	54.377	-0.826755	3.0000	2.0000	2,2,4,5,1,2,2,4,5	http://www.geograph.org.uk/photo/194389
88925	56.6423	-3.13238	5.1667	3.4722	7,3,7,4,7,3	http://www.geograph.org.uk/photo/439518
164276	52.5512	-1.96962	3.7500	3.4375	2,3,7,2,5,6,2,3	http://www.geograph.org.uk/photo/902734
40501	56.3959	-6.0825	3.6000	4.2400	2,1,4,7,4	http://www.geograph.org.uk/photo/198497
140836	56.0356	-4.86349	6.2000	5.3600	2,6,9,7,7	http://www.geograph.org.uk/photo/760973
198470	51.1659	0.967995	3.8000	1.3600	3,4,3,6,3	http://www.geograph.org.uk/photo/1076464
357	56.8572	-3.10705	7.0000	0.5000	6,7,7,8	http://www.geograph.org.uk/photo/4314
173500	59.0302	-2.90914	6.1000	2.8900	4,5,3,7,8,8,7,6,8,5	http://www.geograph.org.uk/photo/952929
197659	53.4559	-1.84336	5.4000	7.0400	9,8,2,4,4	http://www.geograph.org.uk/photo/1072645
152014	50.6692	-2.44296	2.2500	0.1875	3,2,2,2	http://www.geograph.org.uk/photo/831506
121386	57.4568	-5.46447	6.0000	2.5000	4,8,7,5	http://www.geograph.org.uk/photo/622639
165333	53.3001	-4.22127	5.1250	5.1094	7,6,7,2,3,6,8,2	http://www.geograph.org.uk/photo/908041
58964	51.3671	-1.76152	4.8750	1.8594	5,4,7,3,6,3,5,6	http://www.geograph.org.uk/photo/282683
137754	56.9116	-4.17313	5.2000	2.1600	6,3,4,6,5,8,4,4,5,7	http://www.geograph.org.uk/photo/739575
90351	57.4257	-4.70132	2.8182	1.2397	2,2,3,2,3,2,5,2,2,5,3	http://www.geograph.org.uk/photo/446554
215503	53.2957	-1.33377	2.1667	0.8056	2,2,2,4,1,2	http://www.geograph.org.uk/photo/1149617
4253	52.2667	-3.64877	5.8333	4.1389	8,2,6,8,5,6	http://www.geograph.org.uk/photo/31318
94177	52.153	-0.940486	4.2000	2.9600	2,3,5,7,4	http://www.geograph.org.uk/photo/466643
194391	51.4404	-1.92403	2.0000	2.4000	1,5,1,1,2	http://www.geograph.org.uk/photo/1057101
103558	58.5953	-3.30822	4.4000	3.8400	5,1,7,4,5	http://www.geograph.org.uk/photo/520146
63032	50.8923	-1.94582	4.2222	2.3951	6,1,5,5,4,6,3,5,3	http://www.geograph.org.uk/photo/304644
79030	54.6423	-1.46583	5.2500	2.6875	4,4,8,5	http://www.geograph.org.uk/photo/391219
82082	51.3029	1.35886	2.1667	1.8056	4,1,1,1,2,4	http://www.geograph.org.uk/photo/405065
197074	58.8501	-2.96092	7.0000	2.5000	5,6,8,9	http://www.geograph.org.uk/photo/1069690
124845	51.1079	-3.68305	4.6667	2.4444	5,5,7,6,5,1,5,4,4	http://www.geograph.org.uk/photo/648795
113373	55.0531	-3.3855	3.0000	2.0000	5,2,3,2,2,2,6,3,2	http://www.geograph.org.uk/photo/572081
149736	54.556	-2.34472	8.5000	2.2500	6,10,9,9	http://www.geograph.org.uk/photo/818172
4976	53.6045	-2.63178	2.5556	3.1358	1,1,3,7,3,1,2,3,2	http://www.geograph.org.uk/photo/35892
93308	52.4249	-2.88202	3.2000	4.9600	4,3,1,1,7	http://www.geograph.org.uk/photo/462509
54791	52.5627	-0.570334	2.0000	0.4000	3,1,2,2,2	http://www.geograph.org.uk/photo/262025
113199	53.1843	-1.535	4.5000	3.7500	4,5,7,3,6,7,2,2	http://www.geograph.org.uk/photo/571431
138723	51.8634	-2.55844	5.4000	1.8400	6,5,3,6,7	http://www.geograph.org.uk/photo/746710
16512	50.4108	-4.26076	2.5000	0.2500	2,2,3,3	http://www.geograph.org.uk/photo/99025
109178	50.9831	-2.4022	5.4000	2.6400	6,7,3,7,4	http://www.geograph.org.uk/photo/550412
164278	52.5503	-1.95428	2.3846	0.8521	4,3,1,3,2,3,3,2,3,1,2,1,3	http://www.geograph.org.uk/photo/902736
198989	60.7863	-0.833977	2.6667	0.8889	3,3,3,4,1,2	http://www.geograph.org.uk/photo/1078644
123515	55.4211	-1.96445	6.4000	2.6400	7,8,8,4,5	http://www.geograph.org.uk/photo/638988
155296	53.5304	-0.368944	4.0000	2.5000	4,5,7,2,2,4,3,5	http://www.geograph.org.uk/photo/851222
129217	52.2685	-3.34015	3.4000	4.2400	4,3,2,1,7	http://www.geograph.org.uk/photo/681133
53574	53.3186	-2.3483	4.3333	2.2222	4,5,7,2,4,4	http://www.geograph.org.uk/photo/255535
207439	53.6813	-2.82357	3.2000	2.9600	1,3,4,6,2	http://www.geograph.org.uk/photo/1116150
32404	50.8708	-2.15919	4.4000	0.6400	6,4,4,4,4	http://www.geograph.org.uk/photo/165136
61106	51.7136	-2.64273	4.1429	3.2653	3,7,4,6,2,2,5	http://www.geograph.org.uk/photo/293751
62497	57.8896	-4.625	6.0000	2.5000	4,7,8,5	http://www.geograph.org.uk/photo/301301
94662	51.8752	-1.07473	5.1667	1.8056	4,5,4,5,5,8	http://www.geograph.org.uk/photo/468867
194658	53.8837	-0.570378	5.7143	2.4898	4,7,4,7,4,6,8	http://www.geograph.org.uk/photo/1058340
37199	56.6631	-2.5629	4.0000	2.3333	2,4,2,6,5,5	http://www.geograph.org.uk/photo/184765
82266	51.7676	0.516895	4.0000	1.7143	3,6,4,3,5,2,5	http://www.geograph.org.uk/photo/405753
213200	52.9494	0.803723	7.0000	2.3333	4,7,8,7,7,9	http://www.geograph.org.uk/photo/1140248
29195	57.6715	-2.68742	4.4444	5.1358	5,10,4,4,2,5,5,3,2	http://www.geograph.org.uk/photo/153415
191805	50.6804	-1.22512	3.7500	3.9375	2,7,2,3,1,6,4,5	http://www.geograph.org.uk/photo/1045182
52254	50.8708	-3.07836	6.4000	1.0400	5,6,8,6,7	http://www.geograph.org.uk/photo/248953
176165	54.5442	-3.31935	7.5000	2.7500	9,7,5,9	http://www.geograph.org.uk/photo/967281
203743	54.261	-3.263	7.0000	0.6667	6,7,8,8,7,6	http://www.geograph.org.uk/photo/1101439
140844	55.9875	-4.84758	5.5000	4.7500	3,3,6,10,6,5,4,7	http://www.geograph.org.uk/photo/761003
58085	53.8701	-1.28802	1.5714	0.5306	1,1,1,2,2,1,3	http://www.geograph.org.uk/photo/278198
148068	55.3162	-4.6851	6.1250	7.3594	9,2,2,6,7,7,6,10	http://www.geograph.org.uk/photo/808273
125093	52.5841	-0.0724387	3.7500	1.6875	3,2,5,5	http://www.geograph.org.uk/photo/650406
25960	51.3862	-2.7991	2.7500	1.6875	2,2,2,5	http://www.geograph.org.uk/photo/140714
10009	53.3796	-2.08419	3.0000	1.7500	1,1,4,4,2,4,4,4	http://www.geograph.org.uk/photo/65962
22482	57.9011	-6.69128	9.1429	0.6939	9,10,8,9,10,8,10	http://www.geograph.org.uk/photo/125968
71012	57.5445	-4.5834	5.3333	4.2222	6,3,6,5,3,9	http://www.geograph.org.uk/photo/348220
24801	53.2672	-3.46206	3.1667	1.8056	1,2,4,5,4,3	http://www.geograph.org.uk/photo/136099
8200	52.1251	-1.74435	1.7500	0.6875	1,1,1,2,3,2,1,3	http://www.geograph.org.uk/photo/56326
191672	51.7634	0.855856	5.4286	1.6735	6,5,5,8,4,4,6	http://www.geograph.org.uk/photo/1044648
82959	55.4194	-2.51206	3.8000	2.5600	4,6,2,2,6,3,2,4,3,6	http://www.geograph.org.uk/photo/408877
104839	52.6621	0.919596	2.4000	0.6400	2,2,2,2,4	http://www.geograph.org.uk/photo/527097
70644	52.5242	1.19268	4.0000	3.2000	1,5,5,6,3	http://www.geograph.org.uk/photo/346129
93609	52.4782	0.481125	3.7778	2.3951	3,6,1,5,5,5,3,2,4	http://www.geograph.org.uk/photo/463962
40288	55.2868	-3.69286	5.4444	1.8025	3,4,4,6,6,7,7,6,6	http://www.geograph.org.uk/photo/197558
39766	55.4059	-1.66043	6.0000	0.4000	6,5,6,6,7	http://www.geograph.org.uk/photo/195138
24403	52.1865	-1.88882	4.8750	1.3594	6,6,6,5,3,5,5,3	http://www.geograph.org.uk/photo/134407
85450	51.9046	1.1078	3.7333	4.8622	4,3,7,3,5,5,2,9,1,1,2,3,2,3,6	http://www.geograph.org.uk/photo/421403
53704	55.4699	-4.06462	5.1429	5.5510	1,6,4,9,7,5,4	http://www.geograph.org.uk/photo/256157
25824	54.4445	-1.76096	3.5000	1.0500	4,3,4,6,3,4,3,2,3,3	http://www.geograph.org.uk/photo/140165
73377	51.3096	-1.23279	5.4444	2.2469	6,6,7,3,5,8,4,4,6	http://www.geograph.org.uk/photo/361098
143498	55.5279	-3.14563	5.5556	3.1358	7,6,8,7,4,2,4,6,6	http://www.geograph.org.uk/photo/779573
85992	53.0424	-3.60395	2.8571	2.6939	2,5,2,1,4,1,5	http://www.geograph.org.uk/photo/424019
108178	53.0377	-2.3168	5.2000	5.7600	4,8,8,2,4	http://www.geograph.org.uk/photo/545418
194576	53.9335	-1.6664	5.1111	2.5432	8,6,2,4,5,6,6,5,4	http://www.geograph.org.uk/photo/1058022
117786	52.8022	-2.38422	3.3333	1.8889	3,2,2,6,4,3	http://www.geograph.org.uk/photo/597065
203100	57.2832	-4.59925	6.0000	4.6667	4,3,9,8,7,5	http://www.geograph.org.uk/photo/1098351
173254	58.1456	-4.73986	6.1667	5.8056	3,7,5,4,8,10	http://www.geograph.org.uk/photo/951901
3852	52.8631	0.0427215	3.3000	1.2100	3,1,5,5,3,3,3,3,4,3	http://www.geograph.org.uk/photo/29014
171041	56.0935	-4.23615	3.7778	2.3951	2,3,6,2,4,2,5,4,6	http://www.geograph.org.uk/photo/939526
64065	52.1012	0.388872	4.0000	7.6667	4,2,2,3,10,3	http://www.geograph.org.uk/photo/311013
97054	53.2416	0.107322	3.2857	3.9184	4,2,5,7,1,2,2	http://www.geograph.org.uk/photo/482868
118399	52.9987	-3.65148	5.5000	4.5833	6,5,7,7,1,7	http://www.geograph.org.uk/photo/600721
54993	54.26	-2.19943	3.5000	7.2500	1,3,3,9,1,4	http://www.geograph.org.uk/photo/262966
205826	55.2611	-3.39525	3.4000	3.4400	1,2,5,6,3	http://www.geograph.org.uk/photo/1109794
174924	57.6155	-3.46737	3.7500	2.5208	4,6,6,3,2,1,5,3,3,5,2,5	http://www.geograph.org.uk/photo/960229
124053	52.9795	-0.532779	5.4286	7.6735	7,1,10,3,6,7,4	http://www.geograph.org.uk/photo/643147
150461	56.6743	-4.0308	5.1667	4.4722	2,4,9,5,5,6	http://www.geograph.org.uk/photo/822309
111642	51.0321	-2.70656	3.4000	2.2400	1,3,5,3,5	http://www.geograph.org.uk/photo/563299
206443	51.5829	-2.09555	4.3333	2.8889	2,6,2,5,5,6	http://www.geograph.org.uk/photo/1112478
128334	57.2309	-4.74688	5.6000	1.8400	7,3,6,6,6	http://www.geograph.org.uk/photo/673753
110858	52.903	-3.49943	4.7143	3.3469	7,4,2,7,6,4,3	http://www.geograph.org.uk/photo/559423
119048	51.9557	-4.128	4.4091	2.7872	7,3,5,4,2,4,5,6,3,3,1,6,7,6,5,6,5,5,4,4,5,1	http://www.geograph.org.uk/photo/605118
152278	55.4716	-1.77567	3.1429	2.1224	3,2,3,3,6,1,4	http://www.geograph.org.uk/photo/833028
201426	53.7924	-2.10885	7.1429	2.9796	7,8,4,6,8,7,10	http://www.geograph.org.uk/photo/1091381
194114	54.5441	-2.91877	8.8000	0.5600	10,9,9,8,8	http://www.geograph.org.uk/photo/1055789
55096	55.2163	-4.62852	4.3333	1.2222	6,5,5,3,4,3	http://www.geograph.org.uk/photo/263377
166654	52.2947	0.724611	4.8182	4.1488	3,4,7,3,5,2,3,5,5,9,7	http://www.geograph.org.uk/photo/914319
32389	53.246	-0.64059	5.5000	4.6500	9,4,6,6,7,6,1,6,7,3	http://www.geograph.org.uk/photo/165090
2325	58.4119	-4.38806	9.0000	0.5000	9,9,8,10	http://www.geograph.org.uk/photo/18637
49018	53.2866	0.143898	3.3333	1.8889	1,5,5,3,3,3	http://www.geograph.org.uk/photo/233860
141305	53.1245	-0.0480419	2.0000	0.0000	2,2,2,2,2,2	http://www.geograph.org.uk/photo/763872
121868	57.2492	-5.77769	2.7500	0.6875	2,2,3,4	http://www.geograph.org.uk/photo/626329
21317	51.1425	-3.03507	2.8333	2.1389	1,5,1,3,3,4	http://www.geograph.org.uk/photo/120973
121133	50.9171	-2.5284	4.8333	1.8056	6,3,6,6,5,3	http://www.geograph.org.uk/photo/620458
61673	57.951	-4.0193	5.8571	1.8367	4,5,5,8,5,7,7	http://www.geograph.org.uk/photo/296643
29896	51.8408	0.66255	2.6667	0.8889	3,3,4,2,1,3	http://www.geograph.org.uk/photo/155751
113097	55.6146	-5.26512	5.7143	2.7755	3,7,4,8,7,6,5	http://www.geograph.org.uk/photo/570782
15891	56.603	-3.52677	3.6667	1.5556	2,3,4,4,3,6	http://www.geograph.org.uk/photo/96110
148244	55.715	-3.46759	5.6000	5.4400	2,5,9,7,5	http://www.geograph.org.uk/photo/809327
203281	52.5674	-1.34457	1.0000	0.0000	1,1,1,1,1,1	http://www.geograph.org.uk/photo/1099229
39619	52.8079	-0.548948	3.3750	3.4844	7,2,5,4,2,2,4,1	http://www.geograph.org.uk/photo/194551
113210	54.8414	-4.13645	4.8571	4.6939	5,7,1,4,7,3,7	http://www.geograph.org.uk/photo/571469
15988	53.2875	-2.71861	5.2857	7.0612	6,7,1,7,9,5,2	http://www.geograph.org.uk/photo/96469
151654	57.3968	-5.4518	4.2500	3.4375	4,4,2,7,7,5,2,3	http://www.geograph.org.uk/photo/829396
10970	52.5103	-1.56528	3.1667	0.8056	4,4,3,2,4,2	http://www.geograph.org.uk/photo/71512
159079	55.2484	-2.87988	6.9000	2.6900	7,9,5,5,8,10,7,7,5,6	http://www.geograph.org.uk/photo/873427
110369	52.1947	-1.55374	2.0000	0.8000	1,3,3,2,1	http://www.geograph.org.uk/photo/556988
42365	54.8697	-3.07062	4.6500	4.5275	3,9,4,6,5,5,6,4,6,3,5,6,3,3,7,2,6,1,8,1	http://www.geograph.org.uk/photo/206148
176507	52.3405	-3.30167	4.2000	1.3600	3,6,5,3,4	http://www.geograph.org.uk/photo/968934
116330	52.298	-0.5007	4.0000	3.2500	1,6,5,5,4,1,5,5	http://www.geograph.org.uk/photo/588509
51774	56.8026	-3.28625	6.4286	1.6735	5,5,7,8,5,8,7	http://www.geograph.org.uk/photo/246971
13917	57.391	-2.54074	4.2857	3.0612	5,4,7,1,5,5,3	http://www.geograph.org.uk/photo/86382
176962	51.9254	-2.50511	5.6364	4.2314	4,5,8,5,4,5,2,7,10,6,6	http://www.geograph.org.uk/photo/971160
9835	50.4482	-4.70614	4.1667	0.4722	5,5,4,4,3,4	http://www.geograph.org.uk/photo/64499
66089	55.529	-4.32635	4.3333	4.2222	2,5,2,8,5,4	http://www.geograph.org.uk/photo/322007
205651	52.9861	-1.03478	4.2500	3.6875	4,5,8,5,3,3,1,5	http://www.geograph.org.uk/photo/1108995
1076	54.9031	-2.13257	5.7500	2.1875	4,8,6,5	http://www.geograph.org.uk/photo/9524
37166	56.73	-3.15888	5.4286	1.9592	6,4,5,6,7,3,7	http://www.geograph.org.uk/photo/184633
132110	54.5102	-0.827114	5.8571	2.9796	7,6,2,7,5,7,7	http://www.geograph.org.uk/photo/700080
144492	50.3038	-3.94635	7.6667	1.2222	6,7,8,7,9,9	http://www.geograph.org.uk/photo/786460
98091	51.6733	-2.17746	4.6250	4.2344	4,1,8,5,5,3,7,4	http://www.geograph.org.uk/photo/488389
20796	55.76	-2.3522	2.2500	2.6875	1,3,1,6,3,2,1,1	http://www.geograph.org.uk/photo/118808
132876	51.0491	-1.89499	4.4545	1.1570	5,4,4,5,3,5,3,5,6,3,6	http://www.geograph.org.uk/photo/706111
27760	54.5478	-1.73717	3.1111	1.8765	4,1,5,2,5,3,4,2,2	http://www.geograph.org.uk/photo/148079
23722	50.7662	-4.35566	4.6000	4.2400	1,4,6,7,5	http://www.geograph.org.uk/photo/131252
138745	53.9443	-0.759393	2.3333	3.2222	2,6,3,1,1,1	http://www.geograph.org.uk/photo/746797
134923	54.0506	-0.373167	5.2000	1.3600	6,5,7,4,4	http://www.geograph.org.uk/photo/720331
164024	52.5253	-3.5629	4.2222	4.3951	5,8,4,1,5,2,6,2,5	http://www.geograph.org.uk/photo/901395
124591	55.3416	-2.84772	5.0000	2.8000	6,5,7,5,2	http://www.geograph.org.uk/photo/647085
